V3 POS200KB MEAN_cM
3 97600000 2.58443325773555e-06
3 97800000 2.14509747150846e-06
3 9.8e+07 3.82356078456863e-06
3 98200000 2.78034315303403e-05
3 98400000 0
3 98600000 7.20327806711084e-06
3 98800000 2.78011482391683e-05
3 9.9e+07 0
3 99200000 0
3 99400000 1.55079083500347e-05
3 99600000 9.656241989816e-06
3 99800000 7.05482647858108e-06
3 1e+08 5.91330851374923e-06
3 100200000 4.74738689095988e-06
3 100400000 2.42817970000686e-06
3 100600000 0
3 100800000 5.50179973427039e-06
3 1.01e+08 7.22962894056382e-06
3 101200000 8.5440920044454e-06
3 101400000 5.86410114410865e-06
3 101600000 3.00351461484905e-05
3 101800000 4.81205946157804e-05
3 1.02e+08 4.32369466908886e-05
3 102200000 1.74343377829811e-05
3 102400000 0
3 102600000 0
3 102800000 0
3 1.03e+08 0
3 103200000 0
3 103400000 2.7784344220281e-05
3 103600000 7.93459277219131e-05
3 103800000 6.66718406650721e-05
3 1.04e+08 6.1576253857315e-05
3 104200000 5.83533124560132e-05
3 104400000 4.73883086380215e-06
3 104600000 4.5817316479629e-06
3 104800000 3.87732436414647e-06
3 1.05e+08 4.69742609473377e-06
3 105200000 4.67477273164615e-06
3 105400000 1.27035628520143e-05
3 105600000 1.95702080052607e-05
3 105800000 1.65718503550311e-05
3 1.06e+08 1.58619846794595e-05
3 106200000 0
3 106400000 4.41364131526431e-05
3 106600000 1.81252499669229e-05
3 106800000 4.05666424329183e-05
3 1.07e+08 3.47412081500344e-05
3 107200000 1.96436524476185e-06
3 107400000 7.67886666422555e-07
3 107600000 3.81612956917072e-05
3 107800000 4.84922458187707e-05
3 1.08e+08 3.67540119418319e-05
3 108200000 2.05840726013908e-05
3 108400000 4.30259029141792e-05
3 108600000 6.52484639936103e-05
3 108800000 7.50648528089026e-05
3 1.09e+08 9.9841068726711e-05
3 109200000 7.46510181205943e-05
3 109400000 9.55960795478098e-05
3 109600000 0.000136037568817661
3 109800000 0.000102276385816312
3 1.1e+08 0.000184791621945047
3 110200000 0.000190351583463825
3 110400000 0.000145091667305554
3 110600000 0.000252463623446321
3 110800000 9.57192077575907e-05
3 1.11e+08 4.93354249319257e-05
3 111200000 7.32558007888184e-05
3 111400000 0.000150217130045047
3 111600000 0.00107876228435175
4 0 0.0893858661184606
4 2e+05 0.015926765671531
4 4e+05 0.00659659337142627
4 6e+05 0.00304418236035151
4 8e+05 0.00421535813574702
4 1e+06 0.00325641119191469
4 1200000 0.000786531905890575
4 1400000 0.000695723685397536
4 1600000 0.00121559515682588
4 1800000 0.00082346457128322
4 2e+06 0.00060663566209907
4 2200000 0.00101306370018305
4 2400000 0.00221218890109084
4 2600000 0.00374387205136623
4 2800000 0.000205493058398905
4 3e+06 0.000668883794579367
4 3200000 0.00268343782382681
4 3400000 0.00326343254426742
4 3600000 0.000729647656515006
4 3800000 0.00111272401334137
4 4e+06 0.000529711528523081
4 4200000 0.00015977306601661
4 4400000 0.00214220075894862
4 4600000 0.000952840584158953
4 4800000 0.00126049285659311
4 5e+06 0.000394826738366139
4 5200000 0.000161294357478449
4 5400000 0.000664457651721785
4 5600000 0.0012921326044434
4 5800000 0.000731519985177888
4 6e+06 0.000506195347768271
4 6200000 0.00125643514823968
4 6400000 0.00111117044834373
4 6600000 0.000969147341326649
4 6800000 0.000642116530003157
4 7e+06 0.000609564302832122
4 7200000 0.000539567278030454
4 7400000 0.000729870688273528
4 7600000 0.000481347088414817
4 7800000 0.000758932339609086
4 8e+06 0.00274565787184411
4 8200000 0.00234233030717704
4 8400000 0.00174210694948752
4 8600000 0.00370286215122723
4 8800000 0.000491021637496963
4 9e+06 0.000185672508554096
4 9200000 0.000202156787175766
4 9400000 0.000521627486036136
4 9600000 2.76811787836022e-05
4 9800000 2.12069122705083e-05
4 1e+07 3.15861714655193e-05
4 10200000 3.68483944332563e-05
4 10400000 0.000375014299720384
4 10600000 0.000661642669319487
4 10800000 0.00034735949361935
4 1.1e+07 0
4 11200000 0
4 11400000 5.49127681556974e-05
4 11600000 0.000278795490142221
4 11800000 8.69761533637649e-06
4 1.2e+07 9.41992729730262e-05
4 12200000 0.000276097160294074
4 12400000 0.000242456546005134
4 12600000 0.000355438541971314
4 12800000 0.000506198774040449
4 1.3e+07 0.000315835611732256
4 13200000 9.37198678810066e-05
4 13400000 9.03623941163921e-05
4 13600000 8.46047577666038e-05
4 13800000 3.7694580591215e-06
4 1.4e+07 0.000111368770379259
4 14200000 0.000109997310989976
4 14400000 0.000115536916260767
4 14600000 0.000137396872209788
4 14800000 0.000118768865967816
4 1.5e+07 0.000351572760901851
4 15200000 0.000132895185749182
4 15400000 9.86270231789791e-05
4 15600000 9.30280902893506e-05
4 15800000 8.76533043177976e-05
4 1.6e+07 1.634045324198e-05
4 16200000 1.60835201332462e-05
4 16400000 7.69842098455498e-05
4 16600000 0.000158374886392064
4 16800000 2.96689195083215e-05
4 1.7e+07 0.000126243277867718
4 17200000 0.000165060057409432
4 17400000 0.000225363917151875
4 17600000 2.99776292051077e-05
4 17800000 3.0042946403997e-05
4 1.8e+07 5.61921067596379e-06
4 18200000 6.21376635905615e-05
4 18400000 4.85695761363986e-05
4 18600000 2.13853631147156e-05
4 18800000 7.40298672704878e-05
4 1.9e+07 8.69119023705897e-05
4 19200000 6.88010966048219e-05
4 19400000 6.73295792217624e-05
4 19600000 6.18747114800379e-05
4 19800000 3.73554583864426e-05
4 2e+07 8.11647809726527e-05
4 20200000 6.56540360451785e-05
4 20400000 5.75480568989246e-05
4 20600000 5.47922694371362e-05
4 20800000 0.000103550420418768
4 2.1e+07 3.387482507121e-05
4 21200000 5.2771893842006e-05
4 21400000 0.000142930836725733
4 21600000 8.72454481071137e-05
4 21800000 4.32000774113192e-05
4 2.2e+07 0
4 22200000 4.56979262113889e-05
4 22400000 0.000361583590109174
4 22600000 6.22195549623737e-05
4 22800000 5.24400201832346e-05
4 2.3e+07 5.52443632571704e-05
4 23200000 0.000200441035734386
4 23400000 5.39287974830258e-05
4 23600000 6.01457336805245e-05
4 23800000 4.35961288976013e-05
4 2.4e+07 7.17872342744648e-05
4 24200000 0.000154269260784613
4 24400000 0.00012502753241886
4 24600000 0.000119235470389483
4 24800000 8.04407851852147e-06
4 2.5e+07 3.40380169258189e-05
4 25200000 4.04813437309842e-05
4 25400000 9.93019418094991e-05
4 25600000 2.37200066706981e-05
4 25800000 0
4 2.6e+07 0
4 26200000 0
4 26400000 1.70585086189547e-05
4 26600000 1.97674658948e-05
4 26800000 2.01060374886743e-05
4 2.7e+07 7.80082664926206e-05
4 27200000 0.000133764105782827
4 27400000 0
4 27600000 6.99472322642622e-05
4 27800000 6.26502309953417e-05
4 2.8e+07 6.38844684250744e-05
4 28200000 0.000219107517236985
4 28400000 1.16186718056677e-05
4 28600000 2.53563102945666e-05
4 28800000 5.6168039097836e-05
4 2.9e+07 4.2561143043371e-05
4 29200000 3.57947373503332e-05
4 29400000 3.89093069506344e-05
4 29600000 3.17193741171532e-05
4 29800000 3.59766254610942e-05
4 3e+07 3.48165956254681e-05
4 30200000 0
4 30400000 4.97722966794406e-05
4 30600000 0.000179975097081968
4 30800000 2.47339493067485e-05
4 3.1e+07 2.12228637697514e-05
4 31200000 2.35437083920835e-05
4 31400000 3.24546132364744e-05
4 31600000 2.58426385677162e-05
4 31800000 3.51230886022904e-05
4 3.2e+07 3.00960316852814e-06
4 32200000 2.80621606873372e-05
4 32400000 2.7770819634967e-05
4 32600000 3.84220184921437e-05
4 32800000 2.85016682673962e-05
4 3.3e+07 1.21124917986014e-05
4 33200000 4.66036562514073e-06
4 33400000 0
4 33600000 6.72448405053169e-05
4 33800000 6.33795613577133e-05
4 3.4e+07 2.65114436142548e-05
4 34200000 2.88689021141117e-05
4 34400000 1.80933860479464e-05
4 34600000 2.60726722429421e-05
4 34800000 2.57946364223181e-05
4 3.5e+07 2.27377677091505e-05
4 35200000 3.99915341346593e-05
4 35400000 5.14525671037132e-05
4 35600000 4.60465061192825e-05
4 35800000 4.28563140539779e-05
4 3.6e+07 2.52512758323303e-05
4 36200000 2.70998992134494e-05
4 36400000 2.32709087545802e-05
4 36600000 3.50365641464203e-05
4 36800000 2.43718701829397e-05
4 3.7e+07 2.73942012625603e-05
4 37200000 3.67014132874504e-05
4 37400000 2.53282070451503e-05
4 37600000 1.69974067123493e-05
4 37800000 2.52676941923004e-05
4 3.8e+07 2.14466179134273e-05
4 38200000 2.31370967974907e-05
4 38400000 2.77630617687272e-05
4 38600000 2.28434030770041e-05
4 38800000 1.96281403688674e-05
4 3.9e+07 1.95158522718898e-05
4 39200000 2.29876919314423e-05
4 39400000 2.05167401966824e-05
4 39600000 5.77727290581219e-06
4 39800000 1.71969927867458e-05
4 4e+07 9.34376281050477e-06
4 40200000 0
4 40400000 1.79763872328539e-05
4 40600000 1.94439428844518e-05
4 40800000 2.04983486900903e-05
4 4.1e+07 2.09494789478783e-05
4 41200000 1.8301249222594e-05
4 41400000 1.71686513173957e-05
4 41600000 4.93942690604291e-06
4 41800000 4.99866212713925e-06
4 4.2e+07 7.13791010056513e-06
4 42200000 7.12122146752061e-06
4 42400000 7.53814303548112e-06
4 42600000 2.50968939537448e-06
4 42800000 0
4 4.3e+07 0
4 43200000 4.61162019248371e-05
4 43400000 4.01560315845461e-05
4 43600000 2.39615252888225e-05
4 43800000 1.58726135145818e-05
4 4.4e+07 1.25052024881884e-05
4 44200000 1.11264456580521e-05
4 44400000 1.21504540311644e-05
4 44600000 1.2128650155046e-05
4 44800000 1.47542629827476e-05
4 4.5e+07 1.32029609590179e-05
4 45200000 1.29196878437348e-05
4 45400000 1.54836702111638e-05
4 45600000 0
4 45800000 3.74805134855751e-06
4 4.6e+07 3.55521575115998e-05
4 46200000 2.20035907126258e-05
4 46400000 2.8799905569304e-05
4 46600000 4.03422610272272e-05
4 46800000 6.27773454626226e-05
4 4.7e+07 8.70562236732756e-05
4 47200000 1.59661415308016e-05
4 47400000 1.12885878702218e-05
4 47600000 0
4 47800000 1.55062154084108e-05
4 4.8e+07 2.95895576105991e-05
4 48200000 2.71701455039535e-05
4 48400000 3.19993652766965e-05
4 48600000 3.12585781496121e-05
4 48800000 1.93782120391169e-05
4 4.9e+07 2.01385673569868e-05
4 49200000 1.20695278764891e-05
4 49400000 1.15724100426824e-05
4 49600000 8.65619368359548e-06
4 49800000 9.66956882075905e-06
4 5e+07 1.14127205462879e-05
4 50200000 1.28655030570958e-05
4 50400000 1.46890265085133e-05
4 50600000 4.32544882101233e-06
4 50800000 0
4 5.1e+07 0
4 51200000 6.28436155682814e-06
4 51400000 5.0360610134076e-05
4 51600000 3.54017473096256e-05
4 51800000 1.13184734335308e-05
4 5.2e+07 7.29683401580759e-06
4 52200000 7.33760518676563e-06
4 52400000 4.46919422453541e-06
4 52600000 2.70777888925274e-06
4 52800000 2.93442102504201e-06
4 5.3e+07 2.86004209967973e-06
4 53200000 4.21620478970372e-06
4 53400000 3.8407695078138e-06
4 53600000 3.85616006170919e-06
4 53800000 5.35684301651664e-06
4 5.4e+07 6.92553115465031e-05
4 54200000 6.72572952962005e-05
4 54400000 3.7042840570478e-05
4 54600000 8.05070301806524e-06
4 54800000 1.23661963924171e-05
4 5.5e+07 2.72752898279446e-05
4 55200000 3.26230642866918e-05
4 55400000 2.40632472161263e-05
4 55600000 2.98121754461121e-05
4 55800000 2.10583698061396e-05
4 5.6e+07 8.98998935156483e-06
4 56200000 2.15526337501634e-05
4 56400000 2.12542166681442e-05
4 56600000 1.58192661352497e-05
4 56800000 1.47052621417992e-05
4 5.7e+07 0
4 57200000 4.27421783095434e-06
4 57400000 2.08693627200053e-05
4 57600000 8.48596636782063e-06
4 57800000 2.32046120956083e-05
4 5.8e+07 2.21186892235321e-05
4 58200000 2.25923536216659e-05
4 58400000 2.3596593541148e-05
4 58600000 2.39116039625206e-05
4 58800000 3.15422005871935e-05
4 5.9e+07 2.77931807276691e-05
4 59200000 2.50491779580237e-05
4 59400000 2.42329889999047e-05
4 59600000 3.06348824567896e-05
4 59800000 3.23208648140733e-05
4 6e+07 1.75854936864659e-05
4 60200000 1.89589319575755e-05
4 60400000 1.70682595559081e-05
4 60600000 1.85008148095275e-05
4 60800000 4.47346638897927e-06
4 6.1e+07 1.86730531298958e-06
4 61200000 6.34621293799724e-05
4 61400000 8.98737532287065e-05
4 61600000 2.84027144340135e-05
4 61800000 4.51988370795833e-05
4 6.2e+07 0
4 62200000 8.22670642734027e-05
4 62400000 0.000125776644812024
4 62600000 3.7315545057936e-05
4 62800000 5.27221592822177e-05
4 6.3e+07 9.14369683661908e-05
4 63200000 3.37996881637154e-05
4 63400000 0.000128754212528145
4 63600000 0.000175066764117933
4 63800000 0.000149090292832802
4 6.4e+07 8.90353670531624e-05
4 64200000 0.000103325456907783
4 64400000 9.80763628445237e-05
4 64600000 8.53906814604028e-05
4 64800000 0.000107867333514347
4 6.5e+07 0.000104701809234569
4 65200000 9.81010429183784e-05
4 65400000 0.000125497203252867
4 65600000 0.000101757380066563
4 65800000 0.00016579909791234
4 6.6e+07 0.000243059029577195
4 66200000 0.000516163788924009
4 66400000 0.000693847328169942
4 66600000 0.000615454228176787
4 66800000 0.000252104680169755
4 6.7e+07 0.000782653533944203
4 67200000 0.000307362991431058
4 67400000 0.000358678211401781
4 67600000 0.000311544135378461
4 67800000 0.00172250076937525
4 6.8e+07 0.000782931463070198
5 0 0.217689715910512
5 2e+05 0.0839987629601228
5 4e+05 0.0686893877724767
5 6e+05 0.0394194121576561
5 8e+05 0.0131687796242056
5 1e+06 0.00887118846801829
5 1200000 0.0231686797246724
5 1400000 0.00133199620271924
5 1600000 0.00684202543085816
5 1800000 0.00666777073011945
5 2e+06 0.00543849220234741
5 2200000 0.00505626941493041
5 2400000 0.00466979399569237
5 2600000 0.00323012423690748
5 2800000 0.00658181893431831
5 3e+06 0.00138201657687956
5 3200000 0.0010052028803833
5 3400000 0.00123992328273921
5 3600000 0.00175096769673884
5 3800000 0.000263354257033342
5 4e+06 0.00212134574970076
5 4200000 0.000117461378928782
5 4400000 0.000755433615708203
5 4600000 0.00148568723123594
5 4800000 0.00211725089152955
5 5e+06 0.00103085368862871
5 5200000 0.000869677359878951
5 5400000 0.000812555622946845
5 5600000 0.000937745352994075
5 5800000 0.000624842385261644
5 6e+06 0.000485717027344334
5 6200000 0.000437128436974707
5 6400000 0.00314338926468917
5 6600000 0.00134540226481148
5 6800000 0.000876469949843441
5 7e+06 0.000286672879288256
5 7200000 0.000164614780452082
5 7400000 8.4880063271957e-05
5 7600000 0.000145257030998087
5 7800000 0.00013378332508311
5 8e+06 0.000149584939738521
5 8200000 8.19848661390499e-05
5 8400000 9.34417293470544e-05
5 8600000 0.000110086028651695
5 8800000 9.75559011315864e-05
5 9e+06 6.59390785797051e-05
5 9200000 7.44657060625705e-05
5 9400000 7.66706944656995e-05
5 9600000 5.80377441283887e-05
5 9800000 6.4509468686641e-05
5 1e+07 0.00102892434668858
5 10200000 0.000961626013148937
5 10400000 0.00129979932857222
5 10600000 0.000649497409721913
5 10800000 0.000750260458774498
5 1.1e+07 0.000141807940756935
5 11200000 0.000118769572707698
5 11400000 0.000139340739206095
5 11600000 0.000100054805370474
5 11800000 0.000131027676774944
5 1.2e+07 0.000397468654565066
5 12200000 0.000295519488504958
5 12400000 0.000143826395721896
5 12600000 0.000108344608461058
5 12800000 8.77514440306518e-05
5 1.3e+07 3.71989878352513e-05
5 13200000 0
5 13400000 0
5 13600000 0
5 13800000 2.78818564079787e-05
5 1.4e+07 0.000100044911345408
5 14200000 0
5 14400000 0
5 14600000 0
5 14800000 0
5 1.5e+07 0
5 15200000 0
5 15400000 0
5 15600000 0.00017101889627912
5 15800000 0
5 1.6e+07 2.30247967773881e-05
5 16200000 4.75333706988766e-05
5 16400000 2.27561651116059e-05
5 16600000 0
5 16800000 0
5 1.7e+07 0
5 17200000 5.25533172970031e-05
5 17400000 3.89696735116508e-05
5 17600000 2.7426101617398e-05
5 17800000 0
5 1.8e+07 6.76111381432846e-05
5 18200000 5.02491949564068e-05
5 18400000 5.38124268338713e-05
5 18600000 8.16575652041067e-05
5 18800000 6.64749317028763e-05
5 1.9e+07 8.12775102757475e-05
5 19200000 4.03633379486628e-05
5 19400000 2.36628138627403e-05
5 19600000 1.88882519071921e-05
5 19800000 2.41530550027831e-05
5 2e+07 2.16901592263065e-05
5 20200000 2.14328190148527e-05
5 20400000 1.70334533941045e-05
5 20600000 1.92083637649979e-05
5 20800000 2.63095165599381e-05
5 2.1e+07 2.75168445732692e-05
5 21200000 3.47129137769623e-05
5 21400000 4.4231549144265e-06
5 21600000 0.000121380024168414
5 21800000 3.19621346326301e-05
5 2.2e+07 3.37989907573636e-05
5 22200000 2.84976653927445e-05
5 22400000 2.85703316953485e-05
5 22600000 3.37925990942118e-05
5 22800000 8.87596001260204e-06
5 2.3e+07 0
5 23200000 0
5 23400000 0
5 23600000 0
5 23800000 0
5 2.4e+07 0
5 24200000 0
5 24400000 0
5 24600000 0
5 24800000 4.26040140049932e-05
5 2.5e+07 2.33930993614497e-05
5 25200000 0
5 25400000 8.93151380365068e-06
5 25600000 2.63217710009778e-05
5 25800000 3.79858014162379e-05
5 2.6e+07 6.16971762151651e-06
5 26200000 2.41105827984245e-06
5 26400000 0
5 26600000 1.54083180039965e-05
5 26800000 5.49213915575506e-05
5 2.7e+07 2.95452831742981e-05
5 27200000 2.80549518903741e-05
5 27400000 3.57216958065614e-05
5 27600000 4.58002939770397e-05
5 27800000 2.49511599644694e-05
5 2.8e+07 0
5 28200000 0
5 28400000 0
5 28600000 2.45995410614817e-05
5 28800000 6.04660079024594e-05
5 2.9e+07 5.23966785726177e-05
5 29200000 3.91964166141932e-05
5 29400000 5.38047672797713e-05
5 29600000 3.79159776495801e-05
5 29800000 2.562412981919e-05
5 3e+07 0
5 30200000 0
5 30400000 0
5 30600000 8.03722755582872e-06
5 30800000 5.03353924665692e-05
5 3.1e+07 6.14973916612594e-05
5 31200000 4.81000705146089e-05
5 31400000 3.12229063493112e-05
5 31600000 3.15749300384852e-05
5 31800000 5.67297521544784e-05
5 3.2e+07 3.29278628964013e-05
5 32200000 1.10221991294285e-05
5 32400000 1.25178571602825e-05
5 32600000 1.1005033912172e-05
5 32800000 4.16837319079575e-05
5 3.3e+07 3.97744836912725e-05
5 33200000 1.8148826956913e-05
5 33400000 0
5 33600000 3.59780770844622e-06
5 33800000 8.80722391680316e-06
5 3.4e+07 1.05492600835388e-05
5 34200000 1.34326277112828e-05
5 34400000 1.76004440922767e-05
5 34600000 1.60189393983753e-05
5 34800000 1.53763423680139e-05
5 3.5e+07 1.37161426582652e-05
5 35200000 3.93136685724698e-06
5 35400000 0
5 35600000 5.85537380497685e-06
5 35800000 4.92428685786002e-05
5 3.6e+07 3.43688578831053e-05
5 36200000 3.0896881175323e-05
5 36400000 5.17946805557059e-06
5 36600000 0
5 36800000 0
5 3.7e+07 0
5 37200000 0
5 37400000 0
5 37600000 3.59772291664591e-06
5 37800000 9.68982477878833e-06
5 3.8e+07 1.23146213160477e-05
5 38200000 1.31214069947796e-05
5 38400000 1.29102911726209e-05
5 38600000 7.17390131457148e-05
5 38800000 6.05084772778618e-05
5 3.9e+07 5.12498664495724e-05
5 39200000 0
5 39400000 0
5 39600000 0
5 39800000 0
5 4e+07 0
5 40200000 0
5 40400000 0
5 40600000 0
5 40800000 0
5 4.1e+07 6.4287030280191e-05
5 41200000 7.89466086629392e-06
5 41400000 0
5 41600000 0
5 41800000 0
5 4.2e+07 6.28719075951111e-07
5 42200000 1.24952316051053e-05
5 42400000 1.05732459421236e-05
5 42600000 7.74897717346647e-06
5 42800000 7.70130511950396e-06
5 4.3e+07 7.47802078535191e-06
5 43200000 7.94340676894844e-06
5 43400000 7.62327328607482e-06
5 43600000 9.63601819463488e-06
5 43800000 3.32589837933903e-05
5 4.4e+07 3.67373964622138e-05
5 44200000 3.91730917341426e-05
5 44400000 4.01021017720602e-05
5 44600000 6.28531300466286e-05
5 44800000 5.57233776307985e-05
5 4.5e+07 0.000112532355349234
5 45200000 2.7886221179276e-05
5 45400000 0
5 45600000 0
5 45800000 0
5 4.6e+07 0
5 46200000 6.59768502151503e-06
5 46400000 1.51630860113308e-05
5 46600000 1.45047938934988e-05
5 46800000 1.18720762467357e-05
5 4.7e+07 7.75121982660404e-06
5 47200000 8.44976865851651e-06
5 47400000 8.79322484989348e-06
5 47600000 8.63296565492503e-06
5 47800000 8.94372102553736e-05
5 4.8e+07 0
5 48200000 0
5 48400000 4.37821063132302e-05
5 48600000 3.49253238925034e-05
5 48800000 0
5 4.9e+07 0
5 49200000 5.72922739137455e-05
5 49400000 5.14611238838839e-05
5 49600000 1.46779855989974e-05
5 49800000 1.39025742408682e-05
5 5e+07 9.06988786022705e-06
5 50200000 5.679940905197e-05
5 50400000 4.26045410278942e-05
5 50600000 9.05646309981372e-06
5 50800000 8.40413620475629e-06
5 5.1e+07 1.50504345402331e-05
5 51200000 1.13005329613108e-05
5 51400000 5.83692361357828e-05
5 51600000 0
5 51800000 2.72679027562548e-05
5 5.2e+07 0
5 52200000 0
5 52400000 7.31120840568288e-05
5 52600000 0.000104362118945615
5 52800000 7.23375169783218e-05
5 5.3e+07 6.09288793577253e-05
5 53200000 6.75521557779821e-05
5 53400000 5.88879921971355e-05
5 53600000 1.87961042115535e-05
5 53800000 5.79375042478606e-05
5 5.4e+07 1.6988383955384e-05
5 54200000 0.000133819878200675
5 54400000 5.42472704855087e-05
5 54600000 0.000189067096066495
5 54800000 6.44697693639585e-05
5 5.5e+07 3.9036180539122e-05
5 55200000 2.42014374692558e-05
5 55400000 5.68691255225101e-05
5 55600000 8.90434704293728e-05
5 55800000 0.000126994685091363
5 5.6e+07 0.000115615799818685
5 56200000 7.87492259900128e-05
5 56400000 0.0001128017742407
5 56600000 0.000258758067957373
5 56800000 0.000295440612119318
5 5.7e+07 0.000243445411759345
5 57200000 0.000255231156883699
5 57400000 2.8816575719058e-05
5 57600000 0.000235615501752903
5 57800000 0.000157815137347827
5 5.8e+07 0.000412040498110203
5 58200000 0.000424522666363145
5 58400000 0.000182264711418576
5 58600000 0.000191235375412563
5 58800000 0.000272289343644181
5 5.9e+07 0.000179907422374638
5 59200000 0.000726291903612571
5 59400000 0.000266939413834901
5 59600000 0.00116703570244825
5 59800000 0.0010247887670118
5 6e+07 0.000128014031497243
5 60200000 6.28469690170489e-05
5 60400000 9.41424623083487e-05
5 60600000 0.000106960343272937
5 60800000 0.000126973319062875
5 6.1e+07 0.000149116657554994
5 61200000 0.000213502475857958
5 61400000 0.000209160399413512
5 61600000 0.000253962400816887
5 61800000 0.000117011168107279
6 0 0.0873548427165094
6 2e+05 0.00672898348901347
6 4e+05 0.00865394646024526
6 6e+05 0.000168151839677401
6 8e+05 0.0115987924252205
6 1e+06 0.0157928305576892
6 1200000 0.0182144702465148
6 1400000 0.0202285045320491
6 1600000 0.0203964877167311
6 1800000 0.00707932545581195
6 2e+06 0.00602728851892373
6 2200000 0.0134116178757385
6 2400000 0.0116956048708661
6 2600000 0.00709900938435321
6 2800000 0.00535152526880262
6 3e+06 0.00247769580944853
6 3200000 0.00230376797648924
6 3400000 0.00303668699364412
6 3600000 0.00252367797696625
6 3800000 0.00205722870934267
6 4e+06 0.00285312191607092
6 4200000 0.000926012694293113
6 4400000 0.000420015130182191
6 4600000 0.000300150233853757
6 4800000 0.000336859802849382
6 5e+06 0.000296219251686729
6 5200000 0.000960457164918372
6 5400000 0.000791265210810456
6 5600000 0
6 5800000 0
6 6e+06 0.000398528854783831
6 6200000 5.31321380190601e-06
6 6400000 0
6 6600000 0
6 6800000 0
6 7e+06 0
6 7200000 0
6 7400000 0
6 7600000 0
6 7800000 -0.000108949478701247
6 8e+06 -0.00021953210824713
6 8200000 -4.34645784885277e-05
6 8400000 -5.14909181392178e-05
6 8600000 -5.88869233976639e-05
6 8800000 -5.22627792628011e-05
6 9e+06 -2.68562091228781e-05
6 9200000 -2.37458917279841e-05
6 9400000 -1.72572335977002e-05
6 9600000 -1.72110018662251e-05
6 9800000 0.00108860334739468
6 1e+07 5.84603736872169e-05
6 10200000 4.99811654139569e-05
6 10400000 8.06375982719252e-05
6 10600000 4.2491135318382e-05
6 10800000 0.000172089376479479
6 1.1e+07 0.000271847923966506
6 11200000 0
6 11400000 0
6 11600000 0
6 11800000 0
6 1.2e+07 0.000193344376217307
6 12200000 0.000142319794934196
6 12400000 8.76981917471583e-05
6 12600000 6.8904783237463e-05
6 12800000 6.57479865301016e-05
6 1.3e+07 2.62809063196237e-05
6 13200000 4.36390724016329e-05
6 13400000 0.000206900487945484
6 13600000 0
6 13800000 3.91046112343237e-05
6 1.4e+07 6.6785215992962e-05
6 14200000 3.46695235296445e-05
6 14400000 0
6 14600000 0.000265867741914694
6 14800000 0
6 1.5e+07 0
6 15200000 0
6 15400000 0
6 15600000 0
6 15800000 3.61060255702519e-05
6 1.6e+07 2.54260962303122e-05
6 16200000 -2.84694166454134e-05
6 16400000 -9.1311568303267e-05
6 16600000 -9.15706965698479e-05
6 16800000 -7.99945762802801e-05
6 1.7e+07 -0.00552956628392515
6 17200000 0
6 17400000 0
6 17600000 0
6 17800000 8.6229749198132e-05
6 1.8e+07 0.000116689002831613
6 18200000 0.000319975600509435
6 18400000 0.000193239636099264
6 18600000 9.99811521607958e-05
6 18800000 0.000230913043304809
6 1.9e+07 0.000177750534495288
6 19200000 0.000234224240173754
6 19400000 0.000310952237205733
6 19600000 0.000231186056243938
6 19800000 0.000124296094556887
6 2e+07 0.00227914722187368
6 20200000 2.83610361536548e-05
6 20400000 7.38569335099551e-05
6 20600000 2.63691924857877e-05
6 20800000 5.36361524843645e-05
6 2.1e+07 0.000155812411404661
6 21200000 2.86046279256594e-05
6 21400000 0
6 21600000 9.10923989615786e-06
6 21800000 3.22863169447223e-05
6 2.2e+07 3.40013770219379e-05
6 22200000 2.91083924566867e-05
6 22400000 2.97266392041381e-05
6 22600000 3.59681651669251e-05
6 22800000 0.000483838489371616
6 2.3e+07 0.000134375799666402
6 23200000 0.00019735318904122
6 23400000 2.40226191697585e-05
6 23600000 0
6 23800000 0.000174444119666669
6 2.4e+07 0.00014690010042767
6 24200000 6.31463587022614e-05
6 24400000 0.000155124429185362
6 24600000 0.000195413109585583
6 24800000 3.93986305776207e-05
6 2.5e+07 0.00026918236087468
6 25200000 0.000132126929122716
6 25400000 1.55368340220762e-05
6 25600000 0.000102764563055374
6 25800000 0.000154427849737259
6 2.6e+07 9.76121971287992e-05
6 26200000 0.000262010750476081
6 26400000 0.000122284717246844
6 26600000 0.000153750540482359
6 26800000 0.000236119001878429
6 2.7e+07 0.000233181694044865
6 27200000 0.000183764118321156
6 27400000 0.000106251792445618
6 27600000 0.000129595091544961
6 27800000 0.000264209628696019
6 2.8e+07 8.78521430706865e-05
6 28200000 0.000196585323201082
6 28400000 0.000249001559076487
6 28600000 0.000309793564566737
6 28800000 0.000317937439897065
6 2.9e+07 0.000336508525092553
6 29200000 6.25299682497114e-05
6 29400000 0.000434162785759166
6 29600000 0.000394177461422059
6 29800000 0.000324212295711052
6 3e+07 0.000141293862799252
6 30200000 0.000129975053588388
6 30400000 0.000415845963137576
6 30600000 0.000514555084540419
6 30800000 0.00042901976577674
6 3.1e+07 0.000505198480730945
6 31200000 0.000663312391196436
6 31400000 0.00120357810695215
6 31600000 0.00096351316705061
6 31800000 0.00089533432795279
6 3.2e+07 0.00117249736173478
6 32200000 0.00194309865321993
6 32400000 0.00172715647932279
6 32600000 0.000900962733332964
6 32800000 0.000333329088540882
6 3.3e+07 0.000348753371028424
6 33200000 0.00079933680657189
6 33400000 0.00070048561875589
7 0 0.144349251251091
